student_id,age,session_id,attempt_date,question_id,subject,question_text,student_answer,correct_answer,is_correct,time_taken
S376,9,Session5,2025-01-25,Q210,Math,What is 40 + 43?,83,83,1,108
S376,9,Session5,2025-01-25,Q211,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,8
S376,9,Session5,2025-01-25,Q212,Science,What natural satellite orbits the Earth?,,Moon,0,87
S376,9,Session6,2025-01-27,Q213,Science,What planet is known as the Red Planet?,Mars,Mars,1,24
S376,9,Session6,2025-01-27,Q214,English,What do we call words that sound the same but have different meanings?,homonyms,homonyms,1,109
S376,9,Session6,2025-01-27,Q215,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,66
S376,9,Session6,2025-01-27,Q216,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,12
S376,9,Session6,2025-01-27,Q217,English,What is the plural of 'child'?,children,children,1,88
S376,9,Session6,2025-01-27,Q218,Math,What is 80 - 6?,74,74,1,10
S376,9,Session7,2025-01-31,Q219,Science,What natural satellite orbits the Earth?,Moon,Moon,1,111
S376,9,Session7,2025-01-31,Q220,History,What is the capital of France?,Paris,Paris,1,6
S376,9,Session7,2025-01-31,Q221,Math,What is 31 + 31?,62,62,1,68
S376,9,Session7,2025-01-31,Q222,Math,What is 32 + 3?,35,35,1,12
S376,9,Session7,2025-01-31,Q223,Math,What is 10 × 5?,50,50,1,38
S376,9,Session7,2025-01-31,Q224,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,63
S376,9,Session7,2025-01-31,Q225,History,In which year did World War II end?,1945,1945,1,17
S376,9,Session7,2025-01-31,Q226,English,What do we call words that sound the same but have different meanings?,Homonyms,homonyms,1,105
S376,9,Session8,2025-02-03,Q227,English,"Which is a verb: 'swim', 'blue', or 'quick'?",swim,swim,1,114
S376,9,Session8,2025-02-03,Q228,History,Who wrote the play 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,60
S376,9,Session8,2025-02-03,Q229,History,Who was the first President of the United States?,George Washington,George Washington,1,94
S376,9,Session8,2025-02-03,Q230,History,Who discovered America in 1492?,Christopher Columbus,Christopher Columbus,1,74
S376,9,Session8,2025-02-03,Q231,History,Who wrote the play 'Romeo and Juliet'?,William shakespeare,William Shakespeare,1,103
S376,9,Session8,2025-02-03,Q232,Science,What vitamin do we get from sunlight?,Vitamin d,Vitamin D,1,71
S376,9,Session8,2025-02-03,Q233,History,In which year did World War II end?,1945,1945,1,52
S376,9,Session8,2025-02-03,Q234,Math,What is 26 - 7?,19,19,1,69
S376,9,Session8,2025-02-03,Q235,English,What do we call words that sound the same but have different meanings?,homonyms,homonyms,1,100
S376,9,Session8,2025-02-03,Q236,English,Identify the noun in the sentence: 'The cat slept.',cat,cat,1,97
S376,9,Session9,2025-02-08,Q237,History,What ship famously sank in 1912?,Titanic,Titanic,1,104
S376,9,Session9,2025-02-08,Q238,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,27
S376,9,Session9,2025-02-08,Q239,English,Finish the proverb: 'A stitch in time saves ____.',Nine,nine,1,66
S376,9,Session9,2025-02-08,Q240,Science,What planet is known as the Red Planet?,Mars,Mars,1,36
S376,9,Session9,2025-02-08,Q241,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,80
S376,9,Session9,2025-02-08,Q242,Science,What is H2O commonly known as?,Water,Water,1,87
S376,9,Session9,2025-02-08,Q243,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,95
S376,9,Session9,2025-02-08,Q244,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,107
S376,9,Session9,2025-02-08,Q245,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,75
S376,9,Session10,2025-02-10,Q246,Science,What is H2O commonly known as?,Water,Water,1,22
S376,9,Session10,2025-02-10,Q247,Math,What is 3 × 8?,24,24,1,46
S376,9,Session10,2025-02-10,Q248,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,6
S376,9,Session10,2025-02-10,Q249,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,98
S376,9,Session10,2025-02-10,Q250,Science,What gas do plants breathe in that humans and animals breathe out?,Carbon dioxide,Carbon dioxide,1,54
S376,9,Session10,2025-02-10,Q251,Math,What is 4 + 38?,42,42,1,72
S376,9,Session10,2025-02-10,Q252,English,What is the opposite of 'cold'?,hot,hot,1,105
S376,9,Session11,2025-02-15,Q253,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,67
S376,9,Session11,2025-02-15,Q254,Science,What is H2O commonly known as?,Water,Water,1,107
S376,9,Session11,2025-02-15,Q255,Math,What is 4 × 5?,20,20,1,94
S376,9,Session11,2025-02-15,Q256,History,Who wrote the play 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,54
S376,9,Session11,2025-02-15,Q257,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,10
S376,9,Session12,2025-02-24,Q258,English,Identify the noun in the sentence: 'The cat slept.',cat,cat,1,12
S376,9,Session12,2025-02-24,Q259,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,33
S376,9,Session12,2025-02-24,Q260,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,107
S376,9,Session12,2025-02-24,Q261,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,104
S376,9,Session12,2025-02-24,Q262,Science,At what temperature (°C) does water freeze?,0,0,1,16
S376,9,Session12,2025-02-24,Q263,Math,What is 55 - 13?,42,42,1,5
S376,9,Session12,2025-02-24,Q264,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,87
S376,9,Session13,2025-03-02,Q265,Math,What is 48 - 12?,36,36,1,14
S376,9,Session13,2025-03-02,Q266,History,Who wrote the play 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,102
S376,9,Session13,2025-03-02,Q267,English,What do we call words that sound the same but have different meanings?,homonyms,homonyms,1,108
S376,9,Session13,2025-03-02,Q268,Math,What is 7 + 49?,56,56,1,21
S376,9,Session13,2025-03-02,Q269,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,53
S376,9,Session13,2025-03-02,Q270,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,78
S376,9,Session13,2025-03-02,Q271,English,What is the opposite of 'cold'?,hot,hot,1,75
S376,9,Session13,2025-03-02,Q272,English,What do we call words that sound the same but have different meanings?,Homonyms,homonyms,1,118
S376,9,Session13,2025-03-02,Q273,English,What is a synonym for 'big'?,large,large,1,47
S376,9,Session13,2025-03-02,Q274,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,5
S376,9,Session14,2025-03-16,Q275,Math,What is 14 + 49?,63,63,1,101
S376,9,Session14,2025-03-16,Q276,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,51
S376,9,Session14,2025-03-16,Q277,History,What wall fell in 1989 reuniting Germany?,Berlin Wall,Berlin Wall,1,34
S376,9,Session14,2025-03-16,Q278,English,What is the plural of 'child'?,Children,children,1,68
S376,9,Session14,2025-03-16,Q279,History,Who wrote the play 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,31
S376,9,Session14,2025-03-16,Q280,History,What ship famously sank in 1912?,Titanic,Titanic,1,90
S376,9,Session14,2025-03-16,Q281,Math,What is 61 - 11?,50,50,1,58
S376,9,Session14,2025-03-16,Q282,Math,What is 11 × 8?,88,88,1,85
S376,9,Session14,2025-03-16,Q283,Math,What is 44 - 19?,25,25,1,26
S376,9,Session15,2025-03-18,Q284,Math,What is 6 × 2?,12,12,1,27
S376,9,Session15,2025-03-18,Q285,History,Who discovered America in 1492?,Christopher Columbus,Christopher Columbus,1,89
S376,9,Session15,2025-03-18,Q286,English,What is the plural of 'child'?,children,children,1,14
S376,9,Session15,2025-03-18,Q287,English,What punctuation ends a question?,Question mark,question mark,1,66
S376,9,Session15,2025-03-18,Q288,Science,What force keeps us on the ground?,Gravity,Gravity,1,52
S376,9,Session15,2025-03-18,Q289,History,Who wrote the play 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,98
S376,9,Session15,2025-03-18,Q290,English,Identify the noun in the sentence: 'The cat slept.',cat,cat,1,105
S376,9,Session15,2025-03-18,Q291,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,23
S376,9,Session15,2025-03-18,Q292,Science,What gas do plants breathe in that humans and animals breathe out?,Carbon dioxide,Carbon dioxide,1,22
S376,9,Session15,2025-03-18,Q293,Math,What is 59 - 19?,40,40,1,85
S376,9,Session16,2025-03-25,Q294,Math,What is 2 × 10?,20,20,1,7
S376,9,Session16,2025-03-25,Q295,History,What ship famously sank in 1912?,Titanic,Titanic,1,65
S376,9,Session16,2025-03-25,Q296,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,34
S376,9,Session16,2025-03-25,Q297,Science,What is H2O commonly known as?,Water,Water,1,100
S376,9,Session16,2025-03-25,Q298,English,What is the past tense of 'go'?,went,went,1,24
S376,9,Session16,2025-03-25,Q299,English,What is the plural of 'child'?,Children,children,1,85
S376,9,Session16,2025-03-25,Q300,Science,What force keeps us on the ground?,Gravity,Gravity,1,84
S376,9,Session16,2025-03-25,Q001,English,Identify the noun in the sentence: 'The cat slept.',cat,cat,1,30
S377,7,Session1,2025-01-01,Q002,History,Who wrote the play 'Romeo and Juliet'?,,William Shakespeare,0,65
S377,7,Session1,2025-01-01,Q003,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,46
S377,7,Session1,2025-01-01,Q004,History,Which empire was ruled by Julius Caesar?,I don't know,Roman Empire,0,44
S377,7,Session1,2025-01-01,Q005,Math,What is 40 + 10?,50,50,1,106
S377,7,Session1,2025-01-01,Q006,Math,What is 66 - 17?,49,49,1,91
S377,7,Session1,2025-01-01,Q007,Science,What force keeps us on the ground?,"I'm not sure, maybe Gravity",Gravity,0,25
S377,7,Session2,2025-01-04,Q008,Math,What is 66 - 2?,64,64,1,14
S377,7,Session2,2025-01-04,Q009,English,What is a synonym for 'big'?,Large,large,1,88
S377,7,Session2,2025-01-04,Q010,Math,What is 11 × 4?,42,44,0,78
S377,7,Session2,2025-01-04,Q011,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,83
S377,7,Session2,2025-01-04,Q012,Math,What is 1 + 19?,20,20,1,95
S377,7,Session2,2025-01-04,Q013,Math,What is 4 + 36?,40,40,1,47
S377,7,Session2,2025-01-04,Q014,Science,What organ pumps blood around the body?,Heart,Heart,1,54
S377,7,Session2,2025-01-04,Q015,Math,What is 22 - 3?,21,19,0,117
S377,7,Session2,2025-01-04,Q016,Science,What organ pumps blood around the body?,Heart,Heart,1,93
S377,7,Session3,2025-01-10,Q017,English,What do we call words that sound the same but have different meanings?,-,homonyms,0,60
S377,7,Session3,2025-01-10,Q018,History,In which year did World War II end?,1945,1945,1,8
S377,7,Session3,2025-01-10,Q019,Science,What gas do plants breathe in that humans and animals breathe out?,No idea,Carbon dioxide,0,7
S377,7,Session3,2025-01-10,Q020,Science,What natural satellite orbits the Earth?,I don't know,Moon,0,110
S377,7,Session3,2025-01-10,Q021,Science,At what temperature (°C) does water freeze?,0,0,1,111
S377,7,Session3,2025-01-10,Q022,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,55
S377,7,Session3,2025-01-10,Q023,English,"Which is a verb: 'swim', 'blue', or 'quick'?",swim,swim,1,79
S377,7,Session3,2025-01-10,Q024,History,What wall fell in 1989 reuniting Germany?,Berlin wall,Berlin Wall,1,38
S377,7,Session4,2025-01-19,Q025,Math,What is 10 + 49?,59,59,1,54
S377,7,Session4,2025-01-19,Q026,English,What is a synonym for 'big'?,large,large,1,27
S377,7,Session4,2025-01-19,Q027,English,"Which is a verb: 'swim', 'blue', or 'quick'?",swim,swim,1,52
S377,7,Session4,2025-01-19,Q028,History,What ship famously sank in 1912?,I don't know,Titanic,0,92
S377,7,Session4,2025-01-19,Q029,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,85
S377,7,Session4,2025-01-19,Q030,History,In which year did World War II end?,1945,1945,1,73
S377,7,Session4,2025-01-19,Q031,Math,What is 61 - 3?,59,58,0,99
S377,7,Session5,2025-01-31,Q032,History,Who was known as the Maid of Orléans?,,Joan of Arc,0,26
S377,7,Session5,2025-01-31,Q033,History,Who discovered America in 1492?,Christopher Columbus,Christopher Columbus,1,87
S377,7,Session5,2025-01-31,Q034,Science,What planet is known as the Red Planet?,,Mars,0,118
S377,7,Session5,2025-01-31,Q035,History,Who discovered America in 1492?,No idea,Christopher Columbus,0,7
S377,7,Session5,2025-01-31,Q036,English,What is the plural of 'child'?,children,children,1,83
S377,7,Session5,2025-01-31,Q037,History,Who wrote the play 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,13
S377,7,Session5,2025-01-31,Q038,English,What is the opposite of 'cold'?,IDK,hot,0,109
S377,7,Session5,2025-01-31,Q039,History,Who was the first President of the United States?,George Washington,George Washington,1,102
S377,7,Session6,2025-02-01,Q040,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,75
S377,7,Session6,2025-02-01,Q041,Math,What is 2 × 3?,6,6,1,76
S377,7,Session6,2025-02-01,Q042,English,Identify the noun in the sentence: 'The cat slept.',I'm guessing,cat,0,73
S377,7,Session6,2025-02-01,Q043,History,Who discovered America in 1492?,,Christopher Columbus,0,37
S377,7,Session6,2025-02-01,Q044,Science,At what temperature (°C) does water freeze?,I don't know,0,0,73
S377,7,Session7,2025-02-04,Q045,History,Who was known as the Maid of Orléans?,,Joan of Arc,0,81
S377,7,Session7,2025-02-04,Q046,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,43
S377,7,Session7,2025-02-04,Q047,History,Who discovered America in 1492?,"I'm not sure, maybe Christopher Columbus",Christopher Columbus,0,112
S377,7,Session7,2025-02-04,Q048,Science,What organ pumps blood around the body?,Heart,Heart,1,6
S377,7,Session7,2025-02-04,Q049,Science,What natural satellite orbits the Earth?,I don't know,Moon,0,101
S377,7,Session7,2025-02-04,Q050,English,What is a synonym for 'big'?,-,large,0,60
S377,7,Session7,2025-02-04,Q051,Science,What force keeps us on the ground?,Gravity,Gravity,1,37
S377,7,Session7,2025-02-04,Q052,Science,What gas do plants breathe in that humans and animals breathe out?,No idea,Carbon dioxide,0,45
S377,7,Session8,2025-03-10,Q053,Science,What gas do plants breathe in that humans and animals breathe out?,Carbon dioxide,Carbon dioxide,1,5
S377,7,Session8,2025-03-10,Q054,Science,At what temperature (°C) does water freeze?,No idea,0,0,70
S377,7,Session8,2025-03-10,Q055,Science,What organ pumps blood around the body?,"I'm not sure, maybe Heart",Heart,0,49
S377,7,Session8,2025-03-10,Q056,History,Who wrote the play 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,36
S377,7,Session8,2025-03-10,Q057,History,What wall fell in 1989 reuniting Germany?,No idea,Berlin Wall,0,64
S377,7,Session8,2025-03-10,Q058,Math,What is 41 + 33?,74,74,1,58
S377,7,Session9,2025-03-10,Q059,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,86
S377,7,Session9,2025-03-10,Q060,English,Identify the noun in the sentence: 'The cat slept.',-,cat,0,63
S377,7,Session9,2025-03-10,Q061,Science,At what temperature (°C) does water freeze?,0,0,1,83
S377,7,Session9,2025-03-10,Q062,Math,What is 99 - 7?,92,92,1,5
S377,7,Session9,2025-03-10,Q063,English,What do we call words that sound the same but have different meanings?,homonyms,homonyms,1,92
S377,7,Session9,2025-03-10,Q064,Math,What is 88 - 13?,75,75,1,104
S377,7,Session9,2025-03-10,Q065,English,What punctuation ends a question?,IDK,question mark,0,63
S377,7,Session9,2025-03-10,Q066,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,120
S377,7,Session10,2025-03-14,Q067,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,74
S377,7,Session10,2025-03-14,Q068,English,Identify the noun in the sentence: 'The cat slept.',-,cat,0,118
S377,7,Session10,2025-03-14,Q069,History,Who discovered America in 1492?,Christopher Columbus,Christopher Columbus,1,80
S377,7,Session10,2025-03-14,Q070,History,What is the capital of France?,Paris,Paris,1,58
S377,7,Session10,2025-03-14,Q071,History,Who was known as the Maid of Orléans?,I don't know,Joan of Arc,0,60
S377,7,Session10,2025-03-14,Q072,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,87
S377,7,Session10,2025-03-14,Q073,English,What do we call words that sound the same but have different meanings?,Homonyms,homonyms,1,108
S377,7,Session10,2025-03-14,Q074,History,Which empire was ruled by Julius Caesar?,No idea,Roman Empire,0,5
S377,7,Session11,2025-03-22,Q075,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",I'm guessing,happy,0,60
S377,7,Session11,2025-03-22,Q076,History,Who was known as the Maid of Orléans?,No idea,Joan of Arc,0,106
S377,7,Session11,2025-03-22,Q077,Science,What natural satellite orbits the Earth?,,Moon,0,36
S377,7,Session11,2025-03-22,Q078,Math,What is 3 × 6?,18,18,1,15
S377,7,Session11,2025-03-22,Q079,Science,What is H2O commonly known as?,Water,Water,1,61
S377,7,Session12,2025-03-25,Q080,Science,What organ pumps blood around the body?,"I'm not sure, maybe Heart",Heart,0,89
S377,7,Session12,2025-03-25,Q081,Math,What is 90 - 15?,75,75,1,91
S377,7,Session12,2025-03-25,Q082,History,Who discovered America in 1492?,No idea,Christopher Columbus,0,117
S377,7,Session12,2025-03-25,Q083,Math,What is 9 × 9?,80,81,0,75
S377,7,Session12,2025-03-25,Q084,English,Finish the proverb: 'A stitch in time saves ____.',IDK,nine,0,52
S377,7,Session12,2025-03-25,Q085,History,Who was known as the Maid of Orléans?,No idea,Joan of Arc,0,95
S377,7,Session12,2025-03-25,Q086,Science,What natural satellite orbits the Earth?,I don't know,Moon,0,44
S377,7,Session12,2025-03-25,Q087,English,What is the plural of 'child'?,children,children,1,93
S377,7,Session12,2025-03-25,Q088,English,What do we call words that sound the same but have different meanings?,-,homonyms,0,25
S377,7,Session12,2025-03-25,Q089,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,32
S377,7,Session13,2025-03-30,Q090,Science,What planet is known as the Red Planet?,I don't know,Mars,0,46
S377,7,Session13,2025-03-30,Q091,Science,What vitamin do we get from sunlight?,I don't know,Vitamin D,0,6
